10:05:51  0b:1730Mhz/192W  0e:1730Mhz/199W  1b:1730Mhz/176W  1e:1730Mhz/131W
10:05:56  0b:1730Mhz/225W  0e:1674Mhz/173W  1b:1730Mhz/199W  1e:1730Mhz/190W
10:06:01  0b:1730Mhz/192W  0e:1674Mhz/204W  1b:1730Mhz/180W  1e:1730Mhz/188W
10:06:06  0b:1730Mhz/195W  0e:1674Mhz/157W  1b:1730Mhz/198W  1e:1730Mhz/190W
10:06:11  0b:1730Mhz/131W  0e:1730Mhz/126W  1b:1730Mhz/122W  1e:1730Mhz/120W
10:06:16  0b:1730Mhz/127W  0e:1730Mhz/141W  1b:1730Mhz/133W  1e:1730Mhz/124W
10:06:21  0b:1730Mhz/182W  0e:1730Mhz/201W  1b:1730Mhz/202W  1e:1730Mhz/162W
10:06:26  0b:1730Mhz/197W  0e:1730Mhz/142W  1b:1730Mhz/199W  1e:1730Mhz/186W
10:06:31  0b:1730Mhz/194W  0e:1730Mhz/199W  1b:1730Mhz/191W  1e:1608Mhz/189W
10:06:36  0b:1730Mhz/175W  0e:1730Mhz/142W  1b:1730Mhz/199W  1e:1730Mhz/191W
10:06:41  0b:1730Mhz/192W  0e:1730Mhz/202W  1b:1730Mhz/194W  1e:1608Mhz/186W
10:06:47  0b:1730Mhz/160W  0e:1608Mhz/170W  1b:1730Mhz/200W  1e:1730Mhz/191W
10:06:52  0b:1730Mhz/134W  0e:1730Mhz/137W  1b:1730Mhz/137W  1e:1730Mhz/116W
10:06:57  0b:1730Mhz/121W  0e:1730Mhz/137W  1b:1730Mhz/133W  1e:1730Mhz/135W
10:07:02  0b:1730Mhz/123W  0e:1730Mhz/138W  1b:1730Mhz/124W  1e:1730Mhz/116W
10:07:07  0b:1730Mhz/191W  0e:1674Mhz/196W  1b:1730Mhz/191W  1e:1730Mhz/184W
10:07:12  0b:1730Mhz/179W  0e:1730Mhz/180W  1b:1730Mhz/178W  1e:1730Mhz/187W
10:07:17  0b:1730Mhz/191W  0e:1730Mhz/201W  1b:1730Mhz/139W  1e:1730Mhz/219W
10:07:22  0b:1730Mhz/175W  0e:1730Mhz/185W  1b:1730Mhz/191W  1e:1730Mhz/189W
10:07:27  0b:1730Mhz/191W  0e:1674Mhz/201W  1b:1730Mhz/137W  1e:1730Mhz/217W
10:07:32  0b:1730Mhz/169W  0e:1730Mhz/192W  1b:1730Mhz/187W  1e:1730Mhz/187W
10:07:37  0b:1730Mhz/181W  0e:1730Mhz/203W  1b:1730Mhz/201W  1e:1730Mhz/172W
10:07:42  0b:1730Mhz/123W  0e:1730Mhz/145W  1b:1730Mhz/121W  1e:1730Mhz/76W
10:07:47  0b:1730Mhz/134W  0e:1730Mhz/134W  1b:1730Mhz/138W  1e:1730Mhz/125W
10:07:52  0b:1730Mhz/124W  0e:1730Mhz/145W  1b:1730Mhz/123W  1e:1730Mhz/136W
10:07:57  0b:1730Mhz/193W  0e:1730Mhz/150W  1b:1730Mhz/232W  1e:1730Mhz/151W
10:08:02  0b:1730Mhz/170W  0e:1674Mhz/176W  1b:1730Mhz/197W  1e:1730Mhz/192W
10:08:07  0b:1730Mhz/193W  0e:1730Mhz/203W  1b:1730Mhz/185W  1e:1730Mhz/186W
10:08:12  0b:1730Mhz/183W  0e:1674Mhz/179W  1b:1730Mhz/194W  1e:1730Mhz/186W
10:08:17  0b:1730Mhz/191W  0e:1730Mhz/197W  1b:1730Mhz/174W  1e:1730Mhz/219W
10:08:22  0b:1730Mhz/195W  0e:1730Mhz/194W  1b:1674Mhz/163W  1e:1730Mhz/185W
10:08:27  0b:1674Mhz/188W  0e:1730Mhz/204W  1b:1730Mhz/198W  1e:1730Mhz/134W
