09:00:43  0b:1730Mhz/190W  0e:1674Mhz/205W  1b:1730Mhz/136W  1e:1730Mhz/195W
09:00:48  0b:1730Mhz/169W  0e:1674Mhz/205W  1b:1730Mhz/199W  1e:1730Mhz/182W
09:00:53  0b:1730Mhz/175W  0e:1730Mhz/201W  1b:1730Mhz/202W  1e:1730Mhz/183W
09:00:58  0b:1730Mhz/113W  0e:1730Mhz/134W  1b:1730Mhz/115W  1e:1730Mhz/130W
09:01:03  0b:1730Mhz/134W  0e:1730Mhz/123W  1b:1730Mhz/136W  1e:1730Mhz/107W
09:01:08  0b:1730Mhz/133W  0e:1730Mhz/122W  1b:1730Mhz/135W  1e:1730Mhz/114W
09:01:13  0b:1730Mhz/123W  0e:1730Mhz/151W  1b:1730Mhz/116W  1e:1730Mhz/138W
09:01:18  0b:1730Mhz/139W  0e:1730Mhz/141W  1b:1730Mhz/142W  1e:1730Mhz/128W
09:01:24  0b:1730Mhz/190W  0e:1674Mhz/196W  1b:1730Mhz/239W  1e:1730Mhz/124W
09:01:29  0b:1730Mhz/126W  0e:1730Mhz/232W  1b:1730Mhz/174W  1e:1730Mhz/188W
09:01:34  0b:1730Mhz/180W  0e:1730Mhz/205W  1b:1730Mhz/204W  1e:1730Mhz/163W
09:01:39  0b:1730Mhz/193W  0e:1730Mhz/198W  1b:1730Mhz/168W  1e:1730Mhz/172W
09:01:44  0b:1730Mhz/156W  0e:1674Mhz/206W  1b:1730Mhz/192W  1e:1730Mhz/188W
09:01:49  0b:1730Mhz/181W  0e:1730Mhz/196W  1b:1730Mhz/200W  1e:1730Mhz/192W
09:01:54  0b:1730Mhz/192W  0e:1674Mhz/201W  1b:1730Mhz/161W  1e:1730Mhz/219W
09:01:59  0b:1730Mhz/196W  0e:1730Mhz/195W  1b:1608Mhz/197W  1e:1730Mhz/185W
09:02:04  0b:1730Mhz/48W  0e:1000Mhz/35W  1b:1000Mhz/36W  1e:1000Mhz/166W
